"Termin";"Temperatur-Mittel";"Min.Temp. 5cm";"Max. Temp.";"Min. Temp.";"Niederschlag";"Niederschl. Ind";"Gesamtschnee";"Luftdruck";"Luftfeuchte";"Dampfdruck";"Luftdruck red";"Sonnenschein";"Bewoelkung";"Wind-Mittel";"Maximum Windspitze";"Qualitaet";"Klimaeinschaetzung";"Schneefallgrenze";"Grosswetterlage"
"13.08.1990";"23,5";"16,2";"30,6";"17,2";"0,0";"0";"0";"954,8";"49,0";"14,40";"1013,7";"10,7";"5,0";"2,4";"14,4";"10";"sommerlich";"";"WZ"
"14.08.1990";"20,1";"17,3";"27,7";"17,0";"11,8";"6";"0";"953,7";"71,0";"16,80";"1013,2";"6,6";"6,7";"2,1";"10,8";"10";"sommerlich";"3261";"WZ"
"15.08.1990";"19,2";"16,0";"23,4";"16,4";"0,0";"0";"0";"954,2";"68,0";"14,70";"1013,9";"8,4";"4,3";"2,0";"8,6";"10";"sommerlich";"";"WZ"
"16.08.1990";"21,2";"14,4";"27,0";"14,9";"15,4";"6";"0";"953,5";"59,0";"14,60";"1012,8";"8,9";"5,7";"1,9";"8,8";"10";"sommerlich";"3115";"WZ"
"17.08.1990";"14,8";"13,8";"20,6";"12,2";"0,4";"6";"0";"959,5";"70,0";"11,90";"1020,6";"3,0";"5,3";"2,1";"10,0";"10";"herbstlich";"2175";"WZ"
"18.08.1990";"17,4";"10,5";"21,1";"10,7";"0,2";"6";"0";"958,4";"53,0";"10,10";"1018,9";"10,7";"3,0";"1,7";"8,2";"10";"sommerlich";"2235";"WZ"
"19.08.1990";"18,2";"13,3";"23,3";"14,8";"0,3";"6";"0";"957,1";"65,0";"13,20";"1017,3";"9,4";"5,3";"1,5";"7,2";"10";"sommerlich";"2694";"WZ"
"20.08.1990";"21,7";"14,3";"26,6";"15,8";"0,3";"6";"0";"952,4";"53,0";"13,60";"1011,6";"9,6";"5,3";"3,7";"17,9";"10";"sommerlich";"3018";"WZ"
"21.08.1990";"15,1";"13,7";"20,8";"13,4";"0,2";"6";"0";"955,8";"66,0";"11,30";"1016,6";"3,0";"7,0";"3,7";"16,5";"10";"herbstlich";"2148";"WZ"
"22.08.1990";"15,3";"12,8";"18,4";"12,7";"0,0";"0";"0";"961,3";"62,0";"10,70";"1022,4";"4,4";"6,0";"1,9";"6,3";"10";"herbstlich";"";"WA"
"23.08.1990";"17,5";"10,6";"23,2";"11,4";"0,0";"0";"0";"962,5";"58,0";"11,30";"1023,2";"11,8";"0,0";"0,9";"4,6";"10";"sommerlich";"";"WA"
"24.08.1990";"20,9";"11,3";"26,7";"12,0";"0,0";"0";"0";"958,9";"64,0";"15,20";"1018,6";"12,0";"0,0";"1,2";"5,1";"10";"sommerlich";"";"WA"
"25.08.1990";"22,2";"14,2";"29,9";"15,0";"28,8";"6";"0";"954,6";"60,0";"15,40";"1013,7";"10,4";"4,0";"1,8";"12,9";"10";"sommerlich";"3352";"WA"
"26.08.1990";"20,3";"14,8";"23,8";"15,2";"0,0";"0";"0";"955,0";"69,0";"15,90";"1014,5";"6,4";"5,3";"1,4";"5,7";"10";"sommerlich";"";"WA"
"27.08.1990";"21,0";"14,9";"25,4";"16,3";"0,0";"0";"0";"954,6";"69,0";"16,90";"1013,9";"10,4";"1,3";"1,1";"6,2";"10";"sommerlich";"";"BM"
"28.08.1990";"22,1";"14,9";"27,1";"15,8";"0,0";"6";"0";"956,6";"61,0";"15,60";"1015,9";"9,0";"1,7";"1,0";"6,0";"10";"sommerlich";"3361";"BM"
"29.08.1990";"21,6";"14,6";"28,5";"15,6";"0,0";"0";"0";"955,7";"52,0";"13,10";"1015,1";"11,5";"1,7";"1,0";"8,2";"10";"sommerlich";"";"BM"
"30.08.1990";"22,7";"14,8";"28,8";"15,8";"0,0";"0";"0";"953,0";"51,0";"13,30";"1012,0";"10,2";"2,3";"1,2";"7,3";"10";"sommerlich";"";"WZ"
"31.08.1990";"15,7";"14,4";"25,1";"14,2";"0,8";"6";"0";"951,8";"79,0";"14,60";"1012,2";"4,6";"5,7";"2,3";"10,8";"10";"sommerlich";"2560";"WZ"
"01.09.1990";"14,4";"12,2";"16,3";"12,2";"0,0";"0";"0";"956,2";"67,0";"10,80";"1017,2";"0,1";"7,3";"1,7";"5,1";"10";"andeutungsweise herbstlich";"";"WZ"
"02.09.1990";"15,5";"12,4";"18,8";"12,4";"1,1";"6";"0";"958,4";"68,0";"11,90";"1019,3";"2,9";"5,7";"1,6";"6,7";"10";"herbstlich";"2260";"WZ"
"03.09.1990";"13,5";"12,6";"15,3";"13,1";"16,6";"6";"0";"955,4";"94,0";"14,50";"1016,5";"0,0";"8,0";"1,8";"6,2";"10";"andeutungsweise herbstlich";"2427";"WZ"
"04.09.1990";"15,0";"12,9";"20,5";"13,1";"17,9";"6";"0";"949,9";"84,0";"14,50";"1010,3";"2,0";"7,7";"2,1";"14,4";"10";"herbstlich";"2535";"WZ"
"05.09.1990";"12,6";"10,8";"14,8";"11,4";"0,0";"6";"0";"951,1";"68,0";"10,00";"1012,2";"4,0";"6,7";"2,3";"10,0";"10";"andeutungsweise herbstlich";"1765";"WZ"
"06.09.1990";"15,0";"6,9";"20,2";"7,3";"3,8";"6";"0";"951,5";"58,0";"9,30";"1012,1";"9,5";"2,7";"1,4";"6,0";"10";"sommerlich";"1961";"WZ"
"07.09.1990";"9,6";"10,6";"15,5";"8,6";"6,0";"6";"0";"949,9";"89,0";"11,00";"1011,6";"0,1";"7,3";"2,9";"9,3";"10";"andeutungsweise herbstlich";"1608";"WZ"
"08.09.1990";"12,0";"8,0";"14,5";"8,5";"0,6";"6";"0";"956,6";"78,0";"10,90";"1018,2";"1,5";"7,0";"3,2";"12,0";"10";"andeutungsweise herbstlich";"1837";"NWZ"
"09.09.1990";"12,7";"7,8";"16,3";"8,7";"0,0";"0";"0";"961,8";"70,0";"10,20";"1023,5";"5,5";"4,7";"1,2";"5,7";"10";"herbstlich";"";"NWZ"
"10.09.1990";"11,4";"7,7";"15,3";"8,7";"11,2";"6";"0";"957,8";"75,0";"10,10";"1019,6";"4,1";"7,0";"1,8";"9,3";"10";"andeutungsweise herbstlich";"1679";"NWZ"
"11.09.1990";"10,6";"8,1";"12,7";"8,6";"0,5";"6";"0";"958,7";"86,0";"10,90";"1020,7";"1,6";"5,7";"1,7";"5,3";"10";"andeutungsweise herbstlich";"1724";"NWZ"
"12.09.1990";"12,2";"10,0";"16,8";"10,5";"0,0";"0";"0";"961,3";"72,0";"10,20";"1023,1";"5,2";"4,0";"1,3";"5,1";"10";"herbstlich";"";"NWA"
"13.09.1990";"12,7";"6,3";"18,6";"7,0";"0,0";"0";"0";"960,5";"66,0";"9,50";"1022,2";"10,7";"2,0";"1,1";"6,7";"10";"sommerlich";"";"NWA"
"14.09.1990";"14,2";"5,9";"19,8";"7,0";"0,0";"0";"0";"960,4";"66,0";"10,20";"1021,7";"10,9";"0,0";"0,8";"4,1";"10";"sommerlich";"";"NWA"
"15.09.1990";"14,7";"7,8";"19,6";"8,9";"0,0";"0";"0";"960,0";"66,0";"10,80";"1021,2";"5,1";"3,0";"0,9";"12,3";"10";"herbstlich";"";"NWA"
"16.09.1990";"11,8";"9,7";"14,9";"10,5";"0,0";"0";"0";"959,9";"62,0";"8,70";"1021,8";"3,3";"4,3";"1,3";"5,9";"10";"andeutungsweise herbstlich";"";"NWA"
"17.09.1990";"14,3";"5,5";"19,6";"6,2";"1,2";"6";"0";"954,5";"72,0";"11,30";"1015,4";"8,7";"3,0";"1,2";"7,7";"10";"sommerlich";"2135";"NWA"
"18.09.1990";"11,2";"8,5";"15,5";"9,5";"0,3";"6";"0";"958,0";"73,0";"9,80";"1019,9";"3,9";"5,7";"2,8";"10,8";"10";"andeutungsweise herbstlich";"1611";"NWA"
"19.09.1990";"17,1";"7,7";"22,5";"9,1";"0,0";"0";"0";"951,5";"57,0";"10,80";"1011,6";"7,4";"4,0";"2,7";"10,8";"10";"sommerlich";"";"NWA"
"20.09.1990";"13,8";"12,1";"17,7";"12,4";"0,0";"6";"0";"948,9";"65,0";"10,60";"1009,6";"2,7";"7,3";"2,3";"7,7";"10";"herbstlich";"1911";"WZ"
"21.09.1990";"11,6";"9,6";"16,1";"8,7";"17,7";"6";"0";"942,5";"76,0";"10,90";"1003,2";"0,8";"7,0";"4,1";"24,2";"10";"andeutungsweise herbstlich";"1752";"WZ"
"22.09.1990";"14,0";"7,4";"19,0";"7,9";"33,6";"6";"0";"942,8";"84,0";"13,30";"1003,0";"1,2";"7,3";"3,2";"16,2";"10";"herbstlich";"2348";"WZ"
"23.09.1990";"14,8";"12,3";"18,0";"12,2";"12,9";"6";"0";"945,5";"83,0";"13,90";"1005,7";"1,8";"7,3";"1,6";"6,2";"10";"herbstlich";"2481";"WZ"
"24.09.1990";"10,8";"10,8";"14,7";"9,2";"1,6";"6";"0";"948,5";"66,0";"8,70";"1009,9";"5,2";"4,0";"2,6";"13,0";"10";"andeutungsweise herbstlich";"1441";"WZ"
"25.09.1990";"11,6";"5,4";"15,8";"6,4";"0,0";"0";"0";"952,8";"61,0";"8,30";"1014,3";"5,2";"2,7";"3,1";"16,5";"10";"andeutungsweise herbstlich";"";"WZ"
"26.09.1990";"11,6";"5,1";"14,7";"6,1";"0,0";"0";"0";"958,0";"69,0";"9,00";"1019,8";"3,6";"5,7";"0,8";"4,1";"10";"andeutungsweise herbstlich";"";"WZ"
"27.09.1990";"11,4";"9,2";"15,3";"10,0";"0,0";"0";"0";"962,5";"61,0";"8,30";"1024,6";"6,8";"4,0";"1,2";"6,0";"10";"herbstlich";"";"WA"
"28.09.1990";"11,4";"6,8";"15,7";"8,0";"0,0";"0";"0";"963,3";"66,0";"8,80";"1025,5";"9,5";"0,7";"0,7";"4,6";"10";"herbstlich";"";"WA"
"29.09.1990";"14,3";"5,6";"22,4";"7,0";"0,0";"0";"0";"957,2";"61,0";"9,30";"1018,3";"9,7";"2,3";"1,2";"6,0";"10";"sommerlich";"";"WA"
"30.09.1990";"18,6";"10,0";"23,3";"12,5";"0,3";"6";"0";"951,2";"68,0";"14,20";"1010,9";"4,6";"6,0";"2,1";"10,3";"10";"sommerlich";"2866";"WA"
"01.10.1990";"17,0";"9,0";"22,0";"15,1";"15,0";"6";"0";"951,9";"78,0";"15,20";"1012,0";"3,6";"7,0";"3,0";"14,0";"10";"herbstlich";"2800";"WZ"
"02.10.1990";"13,4";"12,0";"15,3";"12,0";"0,0";"0";"0";"958,2";"81,0";"12,50";"1019,5";"0,2";"5,0";"1,2";"4,2";"10";"andeutungsweise herbstlich";"";"WZ"
"03.10.1990";"16,3";"10,6";"20,7";"12,3";"0,0";"0";"0";"953,4";"81,0";"14,80";"1013,7";"6,5";"3,0";"0,7";"2,6";"10";"sommerlich";"";"WZ"
"04.10.1990";"10,8";"10,0";"17,0";"9,7";"13,3";"6";"0";"955,8";"90,0";"11,80";"1017,5";"1,9";"7,0";"1,7";"14,4";"10";"andeutungsweise herbstlich";"1830";"WZ"
"05.10.1990";"10,5";"7,5";"14,5";"8,3";"0,0";"0";"0";"961,9";"72,0";"9,00";"1024,2";"4,4";"4,0";"1,0";"4,1";"10";"andeutungsweise herbstlich";"";"WZ"
"06.10.1990";"14,3";"";"19,9";"7,7";"0,0";"0";"0";"953,2";"62,0";"10,00";"1014,1";"8,9";"4,3";"1,5";"5,7";"10";"sommerlich";"";"WZ"
"07.10.1990";"14,2";"7,2";"18,4";"8,2";"14,3";"6";"0";"946,6";"68,0";"10,80";"1007,0";"7,7";"5,0";"1,4";"9,5";"10";"herbstlich";"2046";"WZ"
"08.10.1990";"8,2";"7,4";"14,7";"7,5";"0,0";"6";"0";"957,8";"71,0";"7,80";"1020,4";"2,7";"5,3";"2,1";"7,2";"10";"andeutungsweise herbstlich";"1107";"WZ"
"09.10.1990";"8,0";"2,1";"13,2";"2,4";"0,0";"0";"0";"962,6";"72,0";"7,40";"1025,5";"8,3";"2,7";"0,7";"5,3";"10";"andeutungsweise herbstlich";"";"BM"
"10.10.1990";"10,2";"2,8";"17,4";"3,4";"0,0";"0";"0";"960,8";"72,0";"8,50";"1023,1";"9,4";"1,0";"0,3";"7,2";"10";"herbstlich";"";"BM"
"11.10.1990";"13,1";"4,1";"22,1";"5,2";"0,0";"0";"0";"959,5";"70,0";"9,70";"1021,0";"10,1";"1,3";"0,5";"3,6";"10";"sommerlich";"";"BM"
"12.10.1990";"15,1";"5,6";"22,2";"7,0";"0,0";"0";"0";"958,3";"71,0";"11,70";"1019,3";"9,2";"1,0";"1,0";"6,2";"10";"sommerlich";"";"BM"
"13.10.1990";"16,9";"8,9";"24,3";"10,6";"0,0";"0";"0";"957,5";"73,0";"13,40";"1018,0";"9,1";"1,7";"0,6";"4,2";"10";"sommerlich";"";"SA"
"14.10.1990";"16,5";"8,6";"23,0";"10,3";"0,0";"0";"0";"959,8";"71,0";"12,80";"1020,5";"7,0";"3,0";"0,6";"6,2";"10";"sommerlich";"";"SA"
"15.10.1990";"16,7";"8,6";"24,7";"10,2";"0,0";"0";"0";"952,9";"75,0";"14,20";"1013,1";"8,7";"1,0";"1,0";"4,1";"10";"sommerlich";"";"SA"
"16.10.1990";"15,2";"10,0";"20,4";"11,4";"0,0";"6";"0";"954,0";"83,0";"14,50";"1014,6";"5,3";"3,7";"0,4";"4,2";"10";"sommerlich";"2545";"SA"
"17.10.1990";"13,6";"10,5";"16,3";"11,9";"0,2";"6";"0";"948,8";"91,0";"14,40";"1009,4";"0,2";"6,0";"0,3";"2,1";"10";"andeutungsweise herbstlich";"2400";"SA"
"18.10.1990";"14,6";"9,8";"18,1";"9,9";"1,3";"6";"0";"949,8";"79,0";"13,00";"1010,3";"5,5";"5,0";"1,3";"6,2";"10";"herbstlich";"2347";"SA"
"19.10.1990";"11,6";"11,0";"13,8";"11,1";"0,0";"6";"0";"949,1";"88,0";"12,10";"1010,2";"0,0";"8,0";"1,6";"5,1";"10";"andeutungsweise herbstlich";"1954";"SA"
"20.10.1990";"11,0";"9,8";"11,9";"10,3";"0,0";"6";"0";"950,1";"87,0";"11,40";"1011,4";"0,0";"8,0";"1,5";"6,2";"10";"andeutungsweise herbstlich";"1825";"U"
"21.10.1990";"6,7";"9,1";"11,1";"4,2";"0,0";"0";"0";"956,4";"70,0";"7,40";"1019,2";"0,0";"5,3";"3,0";"10,3";"10";"andeutungsweise herbstlich";"";"SEA"
"22.10.1990";"4,1";"0,4";"8,2";"1,7";"0,0";"0";"0";"959,2";"55,0";"4,50";"1022,9";"9,3";"0,7";"3,8";"13,4";"10";"andeutungsweise herbstlich";"";"SEA"
"23.10.1990";"5,1";"-1,0";"12,2";"-0,2";"0,0";"0";"0";"953,4";"65,0";"5,50";"1016,4";"9,4";"0,3";"1,8";"6,3";"10";"andeutungsweise herbstlich";"";"SEA"
"24.10.1990";"8,3";"0,0";"15,7";"1,0";"0,0";"0";"0";"952,1";"78,0";"8,40";"1014,2";"8,6";"1,3";"0,8";"3,1";"10";"herbstlich";"";"SEA"
"25.10.1990";"8,6";"2,2";"13,7";"3,5";"0,0";"6";"0";"949,1";"79,0";"8,50";"1011,0";"7,6";"4,7";"1,0";"6,7";"10";"andeutungsweise herbstlich";"1292";"SEA"
"26.10.1990";"9,9";"6,3";"13,5";"8,7";"3,6";"6";"0";"944,6";"83,0";"10,30";"1005,9";"4,4";"6,7";"1,0";"5,4";"10";"andeutungsweise herbstlich";"1574";"SEA"
"27.10.1990";"7,5";"7,1";"9,9";"7,0";"3,0";"6";"0";"946,9";"87,0";"9,10";"1008,9";"0,0";"7,7";"1,8";"6,2";"10";"andeutungsweise herbstlich";"1228";"WW"
"28.10.1990";"9,8";"2,4";"14,2";"2,9";"2,5";"6";"0";"936,0";"59,0";"6,50";"996,8";"8,3";"4,7";"2,3";"7,2";"10";"andeutungsweise herbstlich";"1189";"WW"
"29.10.1990";"7,4";"7,5";"11,6";"6,2";"14,3";"6";"0";"927,2";"88,0";"9,30";"987,9";"0,3";"8,0";"2,5";"15,0";"10";"andeutungsweise herbstlich";"1249";"WW"
"30.10.1990";"8,2";"6,0";"11,0";"5,0";"10,2";"8";"0";"936,5";"67,0";"7,50";"997,7";"6,4";"5,0";"4,4";"27,9";"10";"andeutungsweise herbstlich";"1073";"WW"
"31.10.1990";"7,7";"5,3";"9,1";"5,3";"11,7";"6";"0";"941,1";"90,0";"9,50";"1002,6";"0,0";"7,7";"2,8";"10,7";"10";"spätherbstlich";"1309";"WW"
"01.11.1990";"7,6";"6,9";"11,0";"6,3";"0,1";"6";"0";"943,2";"73,0";"7,70";"1004,9";"4,0";"6,0";"3,8";"17,0";"10";"andeutungsweise herbstlich";"1059";"WW"
"02.11.1990";"6,1";"4,2";"8,4";"4,2";"0,1";"6";"0";"942,6";"77,0";"7,40";"1004,7";"0,1";"5,3";"2,4";"15,9";"10";"spätherbstlich";"886";"TRM"
"03.11.1990";"3,2";"1,1";"5,7";"0,6";"1,7";"6";"0";"941,9";"92,0";"7,10";"1004,6";"0,0";"7,7";"1,5";"6,7";"10";"spätherbstlich";"622";"TRM"
"04.11.1990";"3,9";"3,6";"5,4";"3,0";"8,2";"8";"0";"946,2";"79,0";"6,40";"1009,0";"1,4";"6,7";"3,4";"12,3";"10";"spätherbstlich";"587";"TRM"
"05.11.1990";"1,6";"0,6";"3,7";"0,7";"4,1";"8";"0";"954,0";"90,0";"6,30";"1017,9";"0,2";"7,3";"1,9";"10,3";"10";"spätherbstlich";"361";"TRM"
"06.11.1990";"1,4";"1,6";"3,0";"0,5";"0,0";"0";"0";"962,6";"89,0";"6,00";"1027,1";"0,2";"6,7";"0,6";"3,8";"10";"spätherbstlich";"";"NWA"
"07.11.1990";"0,6";"0,0";"4,8";"-1,9";"0,0";"0";"0";"965,5";"89,0";"5,70";"1030,4";"3,5";"6,0";"0,7";"3,6";"10";"spätherbstlich";"";"NWA"
"08.11.1990";"0,6";"0,9";"2,4";"-2,0";"0,0";"0";"0";"963,0";"84,0";"5,30";"1027,8";"2,4";"5,3";"1,8";"6,2";"10";"vollwinterlich";"";"NWA"
"09.11.1990";"0,9";"0,5";"5,0";"-1,4";"0,0";"0";"0";"961,4";"85,0";"5,60";"1026,0";"5,0";"1,7";"1,3";"5,1";"10";"spätherbstlich";"";"NWA"
"10.11.1990";"5,4";"-0,2";"12,0";"-2,7";"0,0";"6";"0";"959,0";"79,0";"6,70";"1022,3";"7,5";"4,3";"0,5";"2,1";"10";"andeutungsweise herbstlich";"791";"NWA"
"11.11.1990";"8,3";"6,4";"10,8";"6,0";"8,2";"6";"0";"959,1";"87,0";"9,60";"1021,7";"0,0";"8,0";"1,8";"8,7";"10";"andeutungsweise herbstlich";"1344";"WZ"
"12.11.1990";"6,7";"6,0";"10,1";"5,7";"0,0";"0";"0";"962,7";"88,0";"8,70";"1025,9";"2,5";"6,0";"1,1";"4,1";"10";"andeutungsweise herbstlich";"";"WZ"
"13.11.1990";"5,8";"5,6";"11,3";"3,5";"0,0";"0";"0";"960,9";"84,0";"7,90";"1024,2";"5,0";"5,7";"1,2";"2,6";"10";"andeutungsweise herbstlich";"";"WZ"
"14.11.1990";"8,0";"2,8";"10,0";"3,3";"5,5";"6";"0";"954,5";"86,0";"9,20";"1016,9";"0,0";"7,3";"2,1";"6,7";"10";"andeutungsweise herbstlich";"1286";"WZ"
"15.11.1990";"6,7";"6,5";"9,0";"5,3";"3,2";"6";"0";"956,1";"89,0";"9,00";"1018,9";"0,0";"7,3";"3,0";"11,8";"10";"spätherbstlich";"1113";"WZ"
"16.11.1990";"6,7";"3,2";"10,5";"3,6";"0,0";"0";"0";"962,8";"77,0";"7,50";"1026,0";"5,9";"4,3";"2,1";"6,7";"10";"andeutungsweise herbstlich";"";"WZ"
"17.11.1990";"12,5";"5,5";"14,2";"6,6";"0,0";"6";"0";"954,5";"64,0";"9,20";"1015,8";"1,8";"7,3";"6,5";"23,2";"10";"andeutungsweise herbstlich";"1669";"WZ"
"18.11.1990";"8,6";"10,1";"12,7";"5,6";"6,9";"6";"0";"949,3";"75,0";"8,80";"1011,2";"3,1";"7,0";"7,7";"24,7";"10";"andeutungsweise herbstlich";"1234";"WZ"
"19.11.1990";"4,5";"4,0";"7,6";"3,7";"9,2";"6";"0";"946,0";"90,0";"7,70";"1008,6";"0,0";"8,0";"4,1";"23,8";"10";"spätherbstlich";"792";"WZ"
"20.11.1990";"10,6";"3,5";"14,0";"3,7";"8,3";"6";"0";"936,0";"69,0";"8,50";"996,6";"2,9";"6,3";"2,7";"14,4";"10";"andeutungsweise herbstlich";"1474";"WZ"
"21.11.1990";"3,7";"3,8";"11,4";"2,8";"1,2";"6";"0";"944,5";"90,0";"7,30";"1007,2";"0,0";"8,0";"3,3";"15,4";"10";"andeutungsweise herbstlich";"673";"WZ"
"22.11.1990";"3,0";"2,7";"4,0";"2,5";"2,1";"8";"0";"945,9";"96,0";"7,40";"1008,9";"0,0";"8,0";"1,9";"8,2";"10";"spätherbstlich";"627";"TRW"
"23.11.1990";"3,0";"2,9";"5,0";"2,2";"0,0";"6";"0";"942,8";"80,0";"6,20";"1005,6";"2,6";"7,0";"2,6";"14,2";"10";"spätherbstlich";"473";"TRW"
"24.11.1990";"1,5";"-1,0";"5,9";"-1,6";"0,0";"0";"0";"938,5";"86,0";"6,00";"1001,4";"3,2";"0,7";"1,0";"5,1";"10";"spätherbstlich";"";"TRW"
"25.11.1990";"4,6";"-1,9";"7,8";"-0,5";"1,5";"6";"0";"930,3";"72,0";"5,90";"991,9";"0,0";"6,7";"1,7";"10,4";"10";"spätherbstlich";"624";"TRW"
"26.11.1990";"5,3";"3,3";"12,0";"3,8";"0,0";"0";"0";"940,3";"72,0";"6,40";"1002,4";"6,4";"4,0";"2,0";"7,2";"10";"andeutungsweise herbstlich";"";"TRW"
"27.11.1990";"1,8";"0,4";"3,9";"0,7";"8,9";"8";"0";"942,2";"96,0";"6,70";"1005,2";"0,0";"8,0";"0,8";"4,6";"10";"spätherbstlich";"454";"TRW"
"28.11.1990";"2,0";"0,6";"2,2";"1,2";"0,4";"6";"0";"948,8";"97,0";"6,80";"1012,2";"0,0";"8,0";"0,9";"5,0";"10";"vollwinterlich";"486";"HB"
"29.11.1990";"1,9";"1,6";"2,4";"1,2";"1,5";"8";"0";"951,5";"90,0";"6,30";"1015,2";"0,0";"8,0";"1,7";"6,5";"10";"vollwinterlich";"406";"HB"
"30.11.1990";"-1,0";"0,5";"2,0";"-2,2";"2,8";"8";"0";"952,7";"89,0";"5,30";"1017,2";"0,0";"6,3";"2,4";"10,3";"10";"vollwinterlich";"0";"HB"
"01.12.1990";"-3,4";"-4,2";"-2,2";"-4,4";"0,0";"0";"2";"963,2";"81,0";"3,80";"1029,0";"0,0";"7,3";"1,9";"6,7";"10";"vollwinterlich";"";"HB"
"02.12.1990";"-1,4";"-4,9";"0,2";"-4,4";"0,2";"8";"2";"965,3";"77,0";"4,20";"1030,7";"2,7";"6,3";"2,1";"6,2";"10";"vollwinterlich";"0";"HB"
"03.12.1990";"-0,8";"-1,0";"0,0";"-1,2";"0,0";"7";"1";"962,1";"88,0";"5,10";"1027,2";"0,0";"8,0";"0,9";"4,6";"10";"vollwinterlich";"10";"NWA"
"04.12.1990";"0,4";"-1,3";"1,6";"-1,8";"7,0";"7";"1";"958,6";"89,0";"5,60";"1023,1";"0,0";"8,0";"3,2";"11,8";"10";"vollwinterlich";"184";"NWA"
"05.12.1990";"-0,8";"-0,6";"1,5";"-1,2";"0,5";"7";"5";"959,8";"87,0";"5,10";"1024,7";"0,0";"7,7";"3,6";"13,9";"10";"vollwinterlich";"4";"NWA"
"06.12.1990";"-2,8";"-4,0";"-0,2";"-4,3";"0,0";"7";"5";"964,4";"74,0";"3,70";"1030,1";"2,1";"4,0";"1,0";"3,1";"10";"vollwinterlich";"0";"NWA"
"07.12.1990";"-6,8";"-8,6";"-0,2";"-8,5";"0,0";"0";"5";"953,3";"82,0";"3,10";"1019,3";"7,3";"0,3";"1,7";"5,1";"10";"vollwinterlich";"";"NWA"
"08.12.1990";"-3,9";"-11,2";"3,2";"-10,8";"0,0";"0";"4";"941,6";"80,0";"3,60";"1006,1";"5,4";"0,7";"0,6";"3,1";"10";"spätherbstlich";"";"TM"
"09.12.1990";"-1,2";"-6,3";"-0,2";"-5,6";"0,0";"0";"3";"933,7";"84,0";"4,70";"996,9";"0,0";"5,7";"2,9";"9,8";"10";"vollwinterlich";"";"TM"
"10.12.1990";"-0,5";"-2,3";"0,5";"-1,9";"0,0";"7";"3";"928,4";"84,0";"4,90";"991,1";"0,0";"7,7";"2,4";"9,8";"10";"vollwinterlich";"44";"TM"
"11.12.1990";"-1,6";"-6,0";"3,0";"-4,2";"0,0";"0";"3";"941,5";"80,0";"4,30";"1005,4";"6,4";"0,7";"1,0";"5,1";"10";"spätherbstlich";"";"TM"
"12.12.1990";"0,0";"-4,6";"0,8";"-3,5";"5,8";"7";"3";"938,7";"91,0";"5,50";"1002,0";"0,0";"7,7";"3,4";"11,8";"10";"vollwinterlich";"161";"TM"
"13.12.1990";"-1,5";"-5,6";"2,2";"-4,1";"0,1";"7";"11";"946,8";"88,0";"4,80";"1011,0";"1,1";"6,0";"1,5";"7,2";"10";"vollwinterlich";"0";"TM"
"14.12.1990";"-0,6";"-2,3";"0,0";"-2,2";"2,4";"7";"9";"956,8";"92,0";"5,30";"1021,4";"0,0";"8,0";"1,1";"4,1";"10";"vollwinterlich";"70";"BM"
"15.12.1990";"-2,5";"-2,2";"-0,3";"-2,6";"0,2";"7";"12";"956,4";"89,0";"4,50";"1021,5";"0,0";"8,0";"1,3";"6,2";"10";"vollwinterlich";"0";"BM"
"16.12.1990";"-2,0";"-4,7";"-0,8";"-3,9";"0,9";"7";"10";"962,1";"89,0";"4,70";"1027,5";"0,0";"7,7";"1,0";"6,7";"10";"vollwinterlich";"0";"BM"
"17.12.1990";"-2,6";"-2,5";"-1,5";"-3,3";"0,0";"7";"10";"959,2";"88,0";"4,50";"1024,5";"0,0";"8,0";"2,3";"12,3";"10";"vollwinterlich";"0";"BM"
"18.12.1990";"-3,4";"-4,4";"-0,5";"-4,4";"0,0";"0";"10";"956,1";"83,0";"4,00";"1021,4";"3,7";"6,0";"1,3";"4,6";"10";"vollwinterlich";"";"BM"
"19.12.1990";"-0,6";"-5,6";"1,4";"-4,9";"1,6";"7";"10";"955,7";"90,0";"5,20";"1020,3";"0,6";"7,0";"0,8";"8,2";"10";"vollwinterlich";"56";"BM"
"20.12.1990";"-1,3";"-5,6";"0,7";"-3,7";"0,0";"7";"11";"960,0";"72,0";"4,00";"1025,1";"2,9";"7,7";"3,4";"10,8";"10";"vollwinterlich";"0";"BM"
"21.12.1990";"1,4";"-3,0";"2,1";"-2,1";"6,0";"8";"10";"954,9";"89,0";"5,90";"1018,9";"0,0";"8,0";"4,5";"14,4";"10";"vollwinterlich";"324";"WZ"
"22.12.1990";"4,1";"1,3";"5,5";"1,7";"3,6";"6";"7";"959,7";"95,0";"7,70";"1023,3";"0,0";"8,0";"1,6";"6,7";"10";"spätherbstlich";"770";"WZ"
"23.12.1990";"2,7";"1,4";"4,5";"1,9";"0,1";"6";"0";"959,8";"97,0";"7,30";"1023,8";"0,0";"8,0";"1,4";"6,7";"10";"spätherbstlich";"579";"WZ"
"24.12.1990";"0,2";"0,8";"1,9";"-0,1";"0,0";"6";"0";"954,8";"98,0";"6,20";"1019,1";"0,0";"8,0";"1,1";"3,6";"10";"vollwinterlich";"231";"WZ"
"25.12.1990";"-0,4";"-1,6";"4,0";"-2,2";"0,0";"0";"0";"951,0";"89,0";"5,50";"1015,2";"3,6";"6,0";"1,1";"2,6";"10";"spätherbstlich";"";"WZ"
